run_id,condition,profile_id,class_level,term,learning_style,returned_rank,returned_topic,slug_match_type,slug_matched_value,slug_similarity,curr_match_type,curr_matched_value,curr_similarity,is_hallucinated
P2_jss2_auditory__r1__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,9,quadratic_functions,none,quadratic_equations,0.842,none,Directed Numbers and Algebraic Expressions,0.393,True
P2_jss2_auditory__r1__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,1,Algebraic Expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r1__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,2,Ratio And Proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r1__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,3,Percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r1__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,4,Fractions,exact,fractions,1.0,none,Graphs of Linear Equations,0.4,False
P2_jss2_auditory__r1__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,5,Decimals,exact,decimals,1.0,none,Directed Numbers and Algebraic Expressions,0.28,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,1,algebraic_expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,2,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,3,percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,4,indices,exact,indices,1.0,none,Directed Numbers and Algebraic Expressions,0.286,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,5,logarithms,exact,logarithms,1.0,none,Simple Equations and Linear Inequalities,0.28,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,6,surds,exact,surds,1.0,none,Graphs of Linear Equations,0.194,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,7,linear_equations,exact,linear_equations,1.0,borderline,Graphs of Linear Equations,0.9,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,8,simultaneous_equations,exact,simultaneous_equations,1.0,none,Graphs of Linear Equations,0.583,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,9,quadratic_equations,exact,quadratic_equations,1.0,none,Graphs of Linear Equations,0.578,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,10,inequalities,exact,inequalities,1.0,borderline,Simple Equations and Linear Inequalities,0.9,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,11,polynomials,exact,polynomials,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,12,sets,exact,sets,1.0,none,Graphs of Linear Equations,0.267,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,13,logic,exact,logic,1.0,none,Directed Numbers and Algebraic Expressions,0.17,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,14,plane_geometry,exact,plane_geometry,1.0,none,Graphs of Linear Equations,0.35,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,15,angles,exact,angles,1.0,borderline,"Plane Shapes, Scale Drawing and Angles in Polygons",0.9,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,16,triangles,exact,triangles,1.0,none,Simple Equations and Linear Inequalities,0.286,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,17,circles,exact,circles,1.0,none,Directed Numbers and Algebraic Expressions,0.245,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,18,mensuration,exact,mensuration,1.0,none,Graphs of Linear Equations,0.378,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,19,coordinate_geometry,exact,coordinate_geometry,1.0,none,Graphs of Linear Equations,0.267,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,20,vectors,exact,vectors,1.0,none,Graphs of Linear Equations,0.242,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,21,statistics,exact,statistics,1.0,none,Simple Equations and Linear Inequalities,0.32,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,22,probability,exact,probability,1.0,none,Graphs of Linear Equations,0.27,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,23,sequence_and_series,exact,sequence_and_series,1.0,none,Simple Equations and Linear Inequalities,0.508,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,24,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Graphs of Linear Equations,0.298,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,25,matrices,exact,matrices,1.0,none,Simple Equations and Linear Inequalities,0.292,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,26,trigonometry,exact,trigonometry,1.0,none,Simple Equations and Linear Inequalities,0.231,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,27,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Directed Numbers and Algebraic Expressions,0.562,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,28,basic_operations,exact,basic_operations,1.0,none,Graphs of Linear Equations,0.571,False
P2_jss2_auditory__r2__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,29,decimals,exact,decimals,1.0,none,Directed Numbers and Algebraic Expressions,0.28,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,1,algebraic_expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,2,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,3,percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,4,equations,borderline,linear_equations,0.9,borderline,Simple Equations and Linear Inequalities,0.9,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,5,graphing_linear_equations,borderline,linear_equations,0.9,borderline,Graphs of Linear Equations,0.863,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,6,solving_linear_equations,borderline,linear_equations,0.9,none,Graphs of Linear Equations,0.76,False
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,7,linear_functions,none,linear_equations,0.812,none,Graphs of Linear Equations,0.619,True
P2_jss2_auditory__r2__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,8,quadratic_functions,none,quadratic_equations,0.842,none,Directed Numbers and Algebraic Expressions,0.393,True
P2_jss2_auditory__r2__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,1,Algebraic Expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r2__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,2,Ratio And Proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r2__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,3,Percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r2__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,4,Fractions,exact,fractions,1.0,none,Graphs of Linear Equations,0.4,False
P2_jss2_auditory__r2__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,5,Decimals,exact,decimals,1.0,none,Directed Numbers and Algebraic Expressions,0.28,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,1,algebraic_expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,2,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,3,percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,4,indices,exact,indices,1.0,none,Directed Numbers and Algebraic Expressions,0.286,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,5,logarithms,exact,logarithms,1.0,none,Simple Equations and Linear Inequalities,0.28,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,6,surds,exact,surds,1.0,none,Graphs of Linear Equations,0.194,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,7,linear_equations,exact,linear_equations,1.0,borderline,Graphs of Linear Equations,0.9,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,8,simultaneous_equations,exact,simultaneous_equations,1.0,none,Graphs of Linear Equations,0.583,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,9,quadratic_equations,exact,quadratic_equations,1.0,none,Graphs of Linear Equations,0.578,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,10,inequalities,exact,inequalities,1.0,borderline,Simple Equations and Linear Inequalities,0.9,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,11,polynomials,exact,polynomials,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,12,sets,exact,sets,1.0,none,Graphs of Linear Equations,0.267,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,13,logic,exact,logic,1.0,none,Directed Numbers and Algebraic Expressions,0.17,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,14,plane_geometry,exact,plane_geometry,1.0,none,Graphs of Linear Equations,0.35,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,15,angles,exact,angles,1.0,borderline,"Plane Shapes, Scale Drawing and Angles in Polygons",0.9,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,16,triangles,exact,triangles,1.0,none,Simple Equations and Linear Inequalities,0.286,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,17,circles,exact,circles,1.0,none,Directed Numbers and Algebraic Expressions,0.245,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,18,mensuration,exact,mensuration,1.0,none,Graphs of Linear Equations,0.378,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,19,coordinate_geometry,exact,coordinate_geometry,1.0,none,Graphs of Linear Equations,0.267,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,20,vectors,exact,vectors,1.0,none,Graphs of Linear Equations,0.242,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,21,statistics,exact,statistics,1.0,none,Simple Equations and Linear Inequalities,0.32,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,22,probability,exact,probability,1.0,none,Graphs of Linear Equations,0.27,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,23,sequence_and_series,exact,sequence_and_series,1.0,none,Simple Equations and Linear Inequalities,0.508,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,24,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Graphs of Linear Equations,0.298,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,25,matrices,exact,matrices,1.0,none,Simple Equations and Linear Inequalities,0.292,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,26,trigonometry,exact,trigonometry,1.0,none,Simple Equations and Linear Inequalities,0.231,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,27,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Directed Numbers and Algebraic Expressions,0.562,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,28,basic_operations,exact,basic_operations,1.0,none,Graphs of Linear Equations,0.571,False
P2_jss2_auditory__r3__grounded,grounded,P2_jss2_auditory,JSS2,Second,auditory,29,decimals,exact,decimals,1.0,none,Directed Numbers and Algebraic Expressions,0.28,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,1,algebraic_expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,2,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,3,percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,4,equations,borderline,linear_equations,0.9,borderline,Simple Equations and Linear Inequalities,0.9,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,5,graphing_linear_equations,borderline,linear_equations,0.9,borderline,Graphs of Linear Equations,0.863,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,6,solving_linear_equations,borderline,linear_equations,0.9,none,Graphs of Linear Equations,0.76,False
P2_jss2_auditory__r3__ungrounded,ungrounded,P2_jss2_auditory,JSS2,Second,auditory,7,solving_quadratic_equations,borderline,quadratic_equations,0.9,none,Graphs of Linear Equations,0.642,False
P2_jss2_auditory__r3__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,1,Algebraic Expressions,exact,algebraic_expressions,1.0,borderline,Directed Numbers and Algebraic Expressions,0.9,False
P2_jss2_auditory__r3__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,2,Ratio And Proportion,exact,ratio_and_proportion,1.0,none,"Angles of Elevation and Depression, and Bearings",0.412,False
P2_jss2_auditory__r3__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,3,Percentages,exact,percentages,1.0,none,Graphs of Linear Equations,0.324,False
P2_jss2_auditory__r3__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,4,Fractions,exact,fractions,1.0,none,Graphs of Linear Equations,0.4,False
P2_jss2_auditory__r3__ungrounded_readable,ungrounded_readable,P2_jss2_auditory,JSS2,Second,auditory,5,Decimals,exact,decimals,1.0,none,Directed Numbers and Algebraic Expressions,0.28,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,algebraic_expressions,exact,algebraic_expressions,1.0,none,Revision: Algebraic Processes,0.64,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,linear_equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,percentages,exact,percentages,1.0,none,Revision: Mensuration and Geometry,0.311,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,ratio_and_proportion,exact,ratio_and_proportion,1.0,none,Revision: Mensuration and Geometry,0.407,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,surds,exact,surds,1.0,none,Revision: Number and Numeration,0.222,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,logarithms,exact,logarithms,1.0,none,Revision: Number and Numeration,0.195,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,9,polynomials,exact,polynomials,1.0,none,Revision: Algebraic Processes,0.25,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,10,sets,exact,sets,1.0,none,Revision: Algebraic Processes,0.182,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,11,logic,exact,logic,1.0,none,Revision: Algebraic Processes,0.235,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,12,plane_geometry,exact,plane_geometry,1.0,none,Revision: Mensuration and Geometry,0.458,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,13,angles,exact,angles,1.0,none,Revision: Algebraic Processes,0.229,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,14,triangles,exact,triangles,1.0,none,Revision: Algebraic Processes,0.316,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,15,circles,exact,circles,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,16,mensuration,exact,mensuration,1.0,borderline,Revision: Mensuration and Geometry,0.9,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,17,coordinate_geometry,exact,coordinate_geometry,1.0,none,Revision: Mensuration and Geometry,0.491,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,18,vectors,exact,vectors,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,19,statistics,exact,statistics,1.0,borderline,Revision: Statistics and JSCE Examination Preparation,0.9,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,20,probability,exact,probability,1.0,none,Revision: Mensuration and Geometry,0.267,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,21,sequence_and_series,exact,sequence_and_series,1.0,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,22,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Revision: Mensuration and Geometry,0.364,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,23,matrices,exact,matrices,1.0,none,Revision: Algebraic Processes,0.324,False
P3_jss3_kinesthetic__r1__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,24,trigonometry,exact,trigonometry,1.0,none,Revision: Mensuration and Geometry,0.435,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,linear_graphs,none,linear_equations,0.621,none,Revision: Number and Numeration,0.318,True
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,graphing_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.5,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,quadratic_equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,functions,none,fractions,0.778,none,Revision: Number and Numeration,0.3,True
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,system_of_linear_equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.351,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,linear_equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r1__ungrounded,ungrounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,Simultaneous Equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,Graphs of Linear Equations,borderline,linear_equations,0.9,none,Revision: Number and Numeration,0.456,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,Linear Inequalities,borderline,inequalities,0.9,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,Quadratic Equations,exact,quadratic_equations,1.0,none,Revision: Number and Numeration,0.36,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,Surds,exact,surds,1.0,none,Revision: Number and Numeration,0.222,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,Linear Equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r1__ungrounded_readable,ungrounded_readable,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,Indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,1,simultaneous_equations,exact,simultaneous_equations,1.0,none,Revision: Number and Numeration,0.415,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,2,algebraic_expressions,exact,algebraic_expressions,1.0,none,Revision: Algebraic Processes,0.64,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,3,linear_equations,exact,linear_equations,1.0,none,Revision: Number and Numeration,0.468,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,4,indices,exact,indices,1.0,none,Revision: Algebraic Processes,0.333,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,5,plane_geometry,exact,plane_geometry,1.0,none,Revision: Mensuration and Geometry,0.458,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,6,angles,exact,angles,1.0,none,Revision: Algebraic Processes,0.229,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,7,triangles,exact,triangles,1.0,none,Revision: Algebraic Processes,0.316,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,8,circles,exact,circles,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,9,mensuration,exact,mensuration,1.0,borderline,Revision: Mensuration and Geometry,0.9,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,10,coordinate_geometry,exact,coordinate_geometry,1.0,none,Revision: Mensuration and Geometry,0.491,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,11,vectors,exact,vectors,1.0,none,Revision: Algebraic Processes,0.278,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,12,statistics,exact,statistics,1.0,borderline,Revision: Statistics and JSCE Examination Preparation,0.9,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,13,probability,exact,probability,1.0,none,Revision: Mensuration and Geometry,0.267,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,14,sequence_and_series,exact,sequence_and_series,1.0,none,Revision: Number and Numeration,0.4,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,15,commercial_arithmetic,exact,commercial_arithmetic,1.0,none,Revision: Mensuration and Geometry,0.364,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,16,matrices,exact,matrices,1.0,none,Revision: Algebraic Processes,0.324,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,17,trigonometry,exact,trigonometry,1.0,none,Revision: Mensuration and Geometry,0.435,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,18,numbers_and_numeration,exact,numbers_and_numeration,1.0,none,Revision: Number and Numeration,0.792,False
P3_jss3_kinesthetic__r2__grounded,grounded,P3_jss3_kinesthetic,JSS3,Third,kinesthetic,19,basic_operations,exact,basic_operations,1.0,none,Revision: Number and Numeration,0.426,False
